VMailMessage,DayMins,EveMins,NightMins,IntlMins,CustServCalls,DayCalls,DayCharge,EveCalls,EveCharge,NightCalls,NightCharge,IntlCalls,IntlCharge,AreaCode,Phone,AccountLength,Churn,IntlPlan,VMailPlan,State
0,137.9,192.6,255.7,11,1,96,23.44,63,16.37,125,11.51,5,2.97,510,346-5287,89,0,0,0,WA
25,138.3,80.6,163.7,8.3,0,96,23.51,79,6.85,83,7.37,8,2.24,415,346-5349,139,0,0,1,NE
0,172.8,204.8,240.8,9.1,2,101,29.38,97,17.41,90,10.84,8,2.46,408,346-5611,62,0,0,0,VA
0,57.5,265.5,244.3,11.6,3,95,9.78,131,22.57,128,10.99,6,3.13,415,346-5707,53,0,0,0,MI
0,174.7,148,168.2,15.8,6,151,29.7,56,12.58,109,7.57,3,4.27,415,346-5992,103,1,0,0,ID
35,193.8,197.6,218.8,5.9,0,62,32.95,97,16.8,95,9.85,4,1.59,510,346-6352,121,0,0,1,NH
24,149.4,123.9,174.3,10.1,1,74,25.4,72,10.53,84,7.84,6,2.73,510,346-6941,77,0,0,1,PA
35,154.1,123.4,202.1,10.9,2,104,26.2,84,10.49,57,9.09,9,2.94,415,346-7302,74,0,0,1,KY
0,120.8,169.8,194.1,11.9,4,96,20.54,101,14.43,63,8.73,3,3.21,510,346-7656,97,1,0,0,ME
0,203.5,247.6,194.3,11.9,0,100,34.6,103,21.05,94,8.74,11,3.21,510,346-7795,144,0,1,0,AZ
32,180.4,129.4,166.9,8.4,1,89,30.67,124,11,124,7.51,2,2.27,415,346-8112,113,0,0,1,AZ
26,211.7,139.2,146.7,11.1,1,121,35.99,123,11.83,89,6.6,3,3,415,346-8362,155,0,1,1,HI
32,222.9,262,191.4,10.8,0,136,37.89,80,22.27,101,8.61,4,2.92,510,346-8368,128,0,0,1,VT
0,230.2,220.4,204.7,10.7,4,113,39.13,79,18.73,111,9.21,7,2.89,415,346-8581,137,0,0,0,KS
15,252.4,187.8,259.6,10,2,106,42.91,69,15.96,137,11.68,3,2.7,415,346-8863,61,0,0,1,AK
0,157.6,184.3,240.4,11.9,0,117,26.79,58,15.67,99,10.82,1,3.21,415,346-9317,36,0,0,0,AR
27,159.7,168.8,244.1,9.6,3,102,27.15,113,14.35,127,10.98,9,2.59,510,347-1263,164,0,0,1,OH
0,187.9,200.5,202.6,10.2,2,110,31.94,101,17.04,125,9.12,11,2.75,510,347-1473,131,0,0,0,SD
0,177.7,215.6,236.7,10.5,1,114,30.21,110,18.33,67,10.65,5,2.84,415,347-1640,56,0,1,0,KY
0,192.4,156.9,175.8,11,0,111,32.71,87,13.34,82,7.91,6,2.97,415,347-1814,141,0,0,0,NV
0,159.7,216.7,206.7,9.3,2,79,27.15,131,18.42,116,9.3,3,2.51,415,347-1870,28,0,0,0,TX
0,149.9,256.1,212.7,13.3,2,95,25.48,110,21.77,92,9.57,13,3.59,510,347-1914,117,0,0,0,GA
0,129.2,214.1,214.9,10.3,5,71,21.96,68,18.2,100,9.67,4,2.78,510,347-2016,89,1,0,0,AL
0,160.8,155.8,254.3,8.5,1,91,27.34,82,13.24,103,11.44,3,2.3,408,347-2378,103,0,0,0,NE
0,116.2,229.7,204.2,10.1,3,86,19.75,127,19.52,109,9.19,3,2.73,408,347-2951,85,0,1,0,FL
0,294.9,192.8,148.1,13.2,1,71,50.13,78,16.39,87,6.66,5,3.56,415,347-3406,107,1,0,0,MD
19,152.9,213.2,205.3,10.8,2,87,25.99,99,18.12,114,9.24,6,2.92,408,347-3821,130,0,0,1,MT
0,203.9,191.8,132.5,12.1,3,63,34.66,93,16.3,125,5.96,4,3.27,510,347-3895,130,0,0,0,MS
0,171.6,205,170.6,13.8,0,119,29.17,107,17.43,114,7.68,4,3.73,415,347-3958,87,0,0,0,VA
0,191.3,193.9,268.4,12.8,1,89,32.52,87,16.48,121,12.08,4,3.46,415,347-4112,163,0,0,0,KS
31,222.8,180.5,151.3,13,0,98,37.88,105,15.34,101,6.81,4,3.51,415,347-4626,114,0,0,1,DE
0,191.3,138.5,246,6.4,2,80,32.52,94,11.77,107,11.07,3,1.73,510,347-4982,111,0,0,0,UT
0,171.2,243.5,178.2,13,2,103,29.1,121,20.7,92,8.02,3,3.51,415,347-5063,160,0,0,0,MO
0,54.7,256.1,176.6,11.1,1,131,9.3,105,21.77,135,7.95,4,3,415,347-5113,129,0,0,0,NC
31,225,191.3,226.7,9.1,1,78,38.25,79,16.26,79,10.2,3,2.46,510,347-5354,59,0,1,1,NJ
0,198.7,209.5,281.9,12.4,0,70,33.78,106,17.81,126,12.69,4,3.35,415,347-5843,151,0,1,0,IL
0,167.5,139.1,138.4,13,1,96,28.48,104,11.82,87,6.23,1,3.51,415,347-6164,90,0,0,0,NM
29,111.1,217.9,248.1,6.6,2,105,18.89,101,18.52,108,11.16,3,1.78,510,347-6393,98,0,0,1,OH
46,168.3,270.9,222.5,6.7,4,124,28.61,103,23.03,98,10.01,2,1.81,408,347-6717,81,0,0,1,IN
0,106.6,284.8,178.9,14.9,1,128,18.12,87,24.21,92,8.05,7,4.02,415,347-6812,96,0,0,0,OH
0,175.9,285.2,150.8,13,1,111,29.9,115,24.24,122,6.79,7,3.51,415,347-6994,90,0,0,0,CT
29,142.3,118.7,240.1,6.6,1,107,24.19,56,10.09,91,10.8,8,1.78,415,347-7420,63,0,0,1,NC
0,134.9,248.4,236.2,14.7,3,98,22.93,130,21.11,113,10.63,2,3.97,408,347-7675,37,0,0,0,CT
0,178.3,189,129.1,14.6,0,137,30.31,76,16.07,102,5.81,5,3.94,415,347-7741,108,0,0,0,MA
0,103.3,245.9,161.1,6.4,0,122,17.56,123,20.9,95,7.25,7,1.73,415,347-7773,128,0,0,0,KS
0,273.6,114.6,250.6,8.2,1,93,46.51,116,9.74,120,11.28,4,2.21,408,347-7898,18,0,0,0,MD
0,222.4,185.8,237.7,12,2,102,37.81,89,15.79,81,10.7,8,3.24,415,347-8205,99,0,0,0,ME
0,301.5,257.7,132.9,13.4,4,136,51.26,72,21.9,118,5.98,2,3.62,415,347-8659,88,1,0,0,NJ
31,265.3,147.6,259.3,12.9,1,94,45.1,95,12.55,117,11.67,1,3.48,415,347-9421,13,0,0,1,MT
0,187.2,195.6,181.8,5.1,1,127,31.82,88,16.63,129,8.18,4,1.38,510,347-9737,98,0,0,0,ND
0,194.8,213.4,190.8,11.5,0,133,33.12,73,18.14,92,8.59,7,3.11,510,347-9738,106,0,0,0,WV
28,157.1,172.4,184.5,11.1,1,77,26.71,97,14.65,94,8.3,9,3,510,347-9769,140,0,0,1,SC
0,231.3,224.7,214.6,7.2,1,87,39.32,88,19.1,69,9.66,7,1.94,415,347-9968,101,0,0,0,KS
33,241.7,165.8,160.6,11.3,1,84,41.09,84,14.09,80,7.23,3,3.05,408,347-9995,148,0,0,1,ME
0,345.3,203.4,217.5,11.8,1,81,58.7,106,17.29,107,9.79,8,3.19,510,348-1163,115,1,1,0,OH
0,214.8,149.7,283.4,10.2,0,94,36.52,58,12.72,66,12.75,5,2.75,510,348-1359,51,0,0,0,IN
0,155.4,164.1,157.7,9,0,127,26.42,45,13.95,128,7.1,3,2.43,415,348-1528,42,0,0,0,IA
0,135.4,238.1,195.6,10.6,1,101,23.02,124,20.24,102,8.8,2,2.86,510,348-1592,69,0,0,0,IN
0,196.1,199.7,135.9,12.9,3,103,33.34,123,16.97,71,6.12,1,3.48,408,348-1706,110,0,0,0,ND
0,147,162.3,162.9,10.5,1,79,24.99,103,13.8,80,7.33,4,2.84,408,348-2009,72,0,0,0,TN
0,116.1,201.8,181.9,11.6,0,101,19.74,99,17.15,103,8.19,5,3.13,510,348-2150,179,0,0,0,IL
0,265.6,180.7,211.1,8.6,1,82,45.15,75,15.36,113,9.5,2,2.32,408,348-2916,92,0,0,0,NY
0,256,187.4,119.1,11.5,3,111,43.52,61,15.93,81,5.36,4,3.11,415,348-3338,160,0,0,0,MD
31,153.5,219.1,237.4,11.4,0,83,26.1,96,18.62,76,10.68,4,3.08,415,348-3444,120,0,0,1,FL
0,109,265.8,228.3,12.6,1,69,18.53,98,22.59,80,10.27,2,3.4,408,348-3581,146,0,0,0,WY
30,143.4,170,127.9,9.4,3,72,24.38,92,14.45,68,5.76,4,2.54,510,348-3777,70,0,0,1,WV
0,134.7,189.7,221.4,11.8,2,98,22.9,68,16.12,128,9.96,5,3.19,415,348-3830,79,0,0,0,SC
0,143.3,230.7,214.3,7.8,4,120,24.36,111,19.61,91,9.64,2,2.11,510,348-4316,124,1,0,0,LA
0,124.5,141.2,268.2,11.4,2,134,21.17,78,12,113,12.07,2,3.08,408,348-4660,178,1,1,0,MI
34,44.9,134.2,168.4,13.3,1,63,7.63,82,11.41,118,7.58,3,3.59,408,348-4961,113,0,0,1,VA
0,156.5,204.3,141.9,9.9,2,67,26.61,103,17.37,72,6.39,2,2.67,408,348-5038,102,0,0,0,VA
0,180.9,209.5,249.9,7.4,2,114,30.75,118,17.81,105,11.25,4,2,510,348-5567,127,0,1,0,NE
0,195.9,89.1,302.2,10.3,1,103,33.3,95,7.57,82,13.6,3,2.78,415,348-5569,158,0,0,0,MI
0,269,233.7,179.3,7.3,2,120,45.73,120,19.86,61,8.07,4,1.97,415,348-5725,95,1,0,0,OR
0,272.7,224.9,178.2,10.5,2,74,46.36,85,19.12,104,8.02,3,2.84,415,348-5728,57,1,0,0,MN
0,199.9,288.4,180.6,11.3,1,108,33.98,80,24.51,103,8.13,7,3.05,415,348-5767,43,0,0,0,WV
0,153.6,262.1,225.5,9.8,2,148,26.11,87,22.28,99,10.15,3,2.65,408,348-6008,148,0,0,0,NM
0,153.5,251.7,182.2,8.5,1,94,26.1,118,21.39,99,8.2,6,2.3,408,348-6057,88,0,0,0,SC
20,264.4,219.6,200.4,11.3,2,102,44.95,123,18.67,89,9.02,3,3.05,415,348-6659,149,0,0,1,AL
0,132.6,221.1,127.9,12.7,4,125,22.54,67,18.79,101,5.76,2,3.43,415,348-6720,111,1,0,0,NM
0,286.6,223.2,203.7,11.5,1,73,48.72,108,18.97,107,9.17,5,3.11,415,348-6853,54,1,0,0,NY
24,174.6,176.6,214.4,8.8,2,76,29.68,114,15.01,91,9.65,5,2.38,415,348-7071,136,0,0,1,MS
0,131.1,160.5,206.9,5.6,5,129,22.29,94,13.64,88,9.31,9,1.51,408,348-7193,50,1,0,0,WV
0,146.7,106.2,197.7,11.1,2,128,24.94,74,9.03,104,8.9,4,3,408,348-7224,115,0,0,0,IN
0,87.6,262,184.6,9.2,1,76,14.89,111,22.27,125,8.31,5,2.48,408,348-7409,66,0,0,0,OR
0,151.6,155.4,240,14.7,1,107,25.77,96,13.21,112,10.8,4,3.97,415,348-7437,97,0,0,0,OK
0,152.9,171.2,257,12,2,119,25.99,107,14.55,106,11.57,5,3.24,408,348-7448,88,0,0,0,AR
31,282.3,152,225.5,12,1,70,47.99,89,12.92,93,10.15,4,3.24,408,348-7484,65,0,0,1,SD
0,82.6,204,224.2,9.1,1,105,14.04,99,17.34,122,10.09,4,2.46,408,348-7556,27,0,0,0,LA
37,220.2,185.3,205.1,4.1,0,109,37.43,99,15.75,82,9.23,2,1.11,408,348-8015,95,1,1,1,NJ
0,115.9,111.3,170.2,7.1,1,87,19.7,56,9.46,77,7.66,4,1.92,510,348-8022,100,0,0,0,SC
0,86.1,259.8,148,9.1,2,100,14.64,113,22.08,79,6.66,9,2.46,415,348-8464,121,0,0,0,TX
33,88.8,109.6,172.7,7.1,3,104,15.1,94,9.32,107,7.77,9,1.92,510,348-8679,66,0,0,1,KY
23,245,265,239.7,14.9,2,88,41.65,105,22.53,108,10.79,3,4.02,510,348-8711,123,0,0,1,RI
0,97.5,195.8,288.8,0,1,95,16.58,82,16.64,78,13,0,0,510,348-9145,137,0,0,0,VT
0,151.8,103.6,156.3,12.2,1,115,25.81,116,8.81,86,7.03,4,3.29,408,348-9383,91,0,1,0,AL
0,168.4,217.1,81.6,11.8,1,117,28.63,129,18.45,100,3.67,7,3.19,415,348-9828,129,0,0,0,NJ
0,180.4,194,227.3,8.4,0,123,30.67,98,16.49,88,10.23,5,2.27,415,348-9938,157,0,1,0,WY
0,139.4,159.1,128.2,7.7,0,95,23.7,92,13.52,129,5.77,3,2.08,415,348-9945,94,0,0,0,RI
23,154,278,228.4,11.8,2,114,26.18,137,23.63,112,10.28,4,3.19,510,349-1687,119,0,0,1,NM
0,184.4,203.8,237.4,9.3,3,111,31.35,110,17.32,100,10.68,5,2.51,415,349-1726,33,0,0,0,RI
0,210.6,153.1,262.2,11,0,120,35.8,84,13.01,79,11.8,5,2.97,415,349-1756,115,0,0,0,AK
22,181.8,228.1,262.7,9.2,2,110,30.91,123,19.39,141,11.82,4,2.48,415,349-1943,112,0,0,1,GA
0,145.5,228.4,273.4,8.9,1,116,24.74,110,19.41,91,12.3,8,2.4,408,349-2157,64,0,0,0,VT
0,91.1,179.3,300.7,11.9,2,90,15.49,115,15.24,89,13.53,8,3.21,408,349-2654,56,0,0,0,OH
41,119,230,236.9,9.5,0,101,20.23,134,19.55,58,10.66,3,2.57,510,349-2808,86,0,0,1,MI
0,271.8,237.2,210.1,8.7,4,129,46.21,128,20.16,91,9.45,2,2.35,408,349-3005,130,1,0,0,CO
0,159.5,275.5,176.7,10.1,1,103,27.12,90,23.42,126,7.95,2,2.73,510,349-3112,153,1,0,0,WI
0,212.9,187,128.1,6.3,3,110,36.19,69,15.9,71,5.76,3,1.7,415,349-3732,106,0,0,0,AL
29,128.2,171.7,250.9,11.7,3,119,21.79,83,14.59,114,11.29,6,3.16,415,349-3843,61,0,1,1,UT
15,88.1,175.9,269.9,9.7,2,125,14.98,142,14.95,85,12.15,1,2.62,510,349-4070,105,0,0,1,IA
0,127.3,251.3,135,10.3,1,108,21.64,81,21.36,88,6.08,3,2.78,510,349-4369,133,0,1,0,RI
0,186.1,190.2,282.8,11.4,2,112,31.64,66,16.17,57,12.73,6,3.08,408,349-4396,10,0,0,0,VA
0,173.4,213.7,141.5,11.5,1,100,29.48,74,18.16,69,6.37,4,3.11,415,349-4397,161,0,0,0,NH
30,217.4,213.8,227.2,6.6,0,74,36.96,86,18.17,104,10.22,3,1.78,415,349-4703,30,0,0,1,DE
29,239.5,203.8,167.8,9.9,0,82,40.72,105,17.32,70,7.55,6,2.67,415,349-4762,68,0,0,1,NY
0,159.1,202.5,233.1,11.5,2,100,27.05,90,17.21,96,10.49,6,3.11,415,349-4979,129,0,0,0,WV
33,270.7,200.7,201.7,10.9,3,53,46.02,116,17.06,102,9.08,3,2.94,415,349-5617,61,0,0,1,MI
0,137.1,209.8,238.4,8.6,1,94,23.31,83,17.83,114,10.73,4,2.32,408,349-6464,125,0,0,0,MD
37,154.6,83.4,165.9,13.3,1,92,26.28,103,7.09,99,7.47,3,3.59,510,349-6567,64,0,0,1,SC
0,136.4,202.5,230.7,11.5,3,104,23.19,110,17.21,86,10.38,1,3.11,415,349-7138,86,0,0,0,WV
25,141,212,175.2,4.9,3,101,23.97,85,18.02,138,7.88,2,1.32,408,349-7282,97,0,0,1,AZ
0,124.2,123.9,135.7,13.1,2,102,21.11,115,10.53,100,6.11,8,3.54,415,349-7291,35,0,0,0,HI
0,271.1,172,169.2,10.3,1,80,46.09,133,14.62,105,7.61,5,2.78,415,349-7362,102,0,0,0,MD
0,146.7,148.3,238.6,12.5,3,83,24.94,91,12.61,69,10.74,3,3.38,415,349-8391,64,0,1,0,KY
0,172.5,142.6,102,10.9,0,78,29.33,91,12.12,63,4.59,2,2.94,510,349-9060,173,0,0,0,AK
0,201.9,226.8,217.5,13.7,3,74,34.32,119,19.28,80,9.79,6,3.7,415,349-9566,92,0,0,0,FL
0,78.2,253.4,255,18,1,127,13.29,108,21.54,100,11.48,3,4.86,415,350-1040,45,0,0,0,MD
0,113.8,192.3,214.9,10.4,3,97,19.35,97,16.35,89,9.67,1,2.81,408,350-1126,64,0,0,0,IN
0,202.8,165.8,143.9,4.6,1,109,34.48,104,14.09,71,6.48,4,1.24,510,350-1354,143,0,0,0,WV
38,163.6,146.7,345.8,13.1,3,132,27.81,113,12.47,115,15.56,3,3.54,510,350-1422,75,0,0,1,CA
0,169.4,184.9,234.3,2,1,102,28.8,144,15.72,89,10.54,7,0.54,415,350-1532,77,0,0,0,NE
0,259.9,245,134.4,8.4,3,68,44.18,122,20.83,121,6.05,3,2.27,510,350-1639,170,0,1,0,VA
0,150.5,193.1,311.6,10.3,1,75,25.59,93,16.41,93,14.02,2,2.78,408,350-2012,165,0,0,0,ME
0,166.8,143.5,210.7,11.8,0,127,28.36,121,12.2,130,9.48,4,3.19,510,350-2075,153,0,0,0,LA
0,150,293.8,250.7,10.3,3,106,25.5,123,24.97,65,11.28,7,2.78,415,350-2250,105,0,1,0,DE
37,181.2,177.6,228,5,2,76,30.8,98,15.1,136,10.26,3,1.35,510,350-2340,35,0,0,1,OK
0,241.9,126.9,185.6,11.7,0,102,41.12,117,10.79,92,8.35,6,3.16,415,350-2384,107,0,0,0,MD
0,110.4,137.3,189.6,7.7,2,103,18.77,102,11.67,105,8.53,6,2.08,415,350-2565,111,0,0,0,SC
0,190.7,208.6,203.8,8.8,1,72,32.42,103,17.73,111,9.17,8,2.38,510,350-2832,101,0,0,0,MI
0,159.3,202.3,229,9.5,2,104,27.08,98,17.2,73,10.31,3,2.57,415,350-4297,83,0,0,0,ID
0,104.7,249.8,192.3,8.9,1,115,17.8,144,21.23,99,8.65,2,2.4,415,350-4367,137,0,0,0,AL
0,166.4,317,160.4,10,1,117,28.29,129,26.95,121,7.22,2,2.7,408,350-4820,160,0,0,0,OK
0,198.8,230.1,119.8,9.9,2,56,33.8,73,19.56,81,5.39,3,2.67,510,350-5883,120,0,0,0,ME
0,153.3,224.5,273.4,8.9,2,106,26.06,117,19.08,152,12.3,5,2.4,510,350-5993,87,0,0,0,OH
0,127.1,247.7,207.7,5,3,102,21.61,106,21.05,75,9.35,3,1.35,510,350-6473,138,0,0,0,SD
34,221.8,161.7,227.7,14,0,105,37.71,85,13.74,62,10.25,7,3.78,415,350-6639,44,0,0,1,IL
0,204.2,179.9,216.8,9.5,1,115,34.71,152,15.29,109,9.76,5,2.57,510,350-6759,166,0,0,0,IN
0,81.7,210.2,212,11.3,6,123,13.89,108,17.87,64,9.54,3,3.05,510,350-7114,40,1,0,0,MN
22,204.5,139.6,205,8.6,2,92,34.77,121,11.87,103,9.23,5,2.32,510,350-7227,122,0,0,1,AZ
0,229.9,202.4,171.4,14.2,1,116,39.08,110,17.2,105,7.71,6,3.83,415,350-7273,95,0,0,0,AL
0,197.8,221,168.6,8.9,1,60,33.63,64,18.79,134,7.59,5,2.4,408,350-7288,51,0,0,0,WI
0,148.1,164.9,216,12.3,5,73,25.18,101,14.02,125,9.72,2,3.32,408,350-7306,64,1,0,0,NV
25,134,206,180.6,9.7,0,112,22.78,111,17.51,118,8.13,4,2.62,510,350-7344,92,0,0,1,IA
40,171.2,145.7,196.8,14,1,88,29.1,109,12.38,93,8.86,6,3.78,415,350-8680,128,0,0,1,TX
27,196.4,280.9,89.3,13.8,1,139,33.39,90,23.88,75,4.02,4,3.73,408,350-8884,85,0,0,1,ID
0,157.1,223.3,181.4,6.1,1,90,26.71,72,18.98,111,8.16,2,1.65,415,350-8921,50,0,0,0,MN
0,209.1,106.1,179.6,14,0,127,35.55,80,9.02,90,8.08,6,3.78,415,350-9228,143,0,0,0,NV
36,166.2,238.8,108.8,11.2,3,54,28.25,109,20.3,92,4.9,2,3.02,415,350-9313,111,0,0,1,WI
0,222.4,165.4,208.4,11.2,0,85,37.81,76,14.06,97,9.38,4,3.02,408,350-9318,132,0,0,0,AL
37,112.8,243.9,178.7,13.2,2,150,19.18,97,20.73,112,8.04,6,3.56,408,350-9720,47,0,0,1,UT
0,183.6,256.7,178.6,10.2,1,117,31.21,72,21.82,79,8.04,2,2.75,510,350-9994,6,0,0,0,MO
42,165.3,223.5,260.8,7.6,3,97,28.1,118,19,72,11.74,7,2.05,510,351-1007,84,0,0,1,CT
0,139,224.9,170.8,15.7,2,96,23.63,64,19.12,118,7.69,5,4.24,510,351-1382,180,0,0,0,NV
29,85.2,230.4,243.6,9,2,98,14.48,85,19.58,104,10.96,3,2.43,408,351-1389,136,0,1,1,DE
0,150.3,255.9,136.7,12.5,2,101,25.55,112,21.75,62,6.15,4,3.38,415,351-1466,124,0,0,0,ND
38,193,153.6,260.4,7.4,2,106,32.81,106,13.06,87,11.72,5,2,408,351-1894,84,0,0,1,ND
0,229.4,214.1,289.6,10.4,4,107,39,99,18.2,95,13.03,6,2.81,415,351-2535,111,0,0,0,RI
0,124.4,179.7,253,11.3,0,83,21.15,81,15.27,99,11.39,6,3.05,415,351-2587,148,0,0,0,DE
0,115.4,178.7,185.7,6,3,137,19.62,70,15.19,113,8.36,3,1.62,510,351-2589,202,0,0,0,GA
0,157.7,298.6,216.9,13.8,1,101,26.81,100,25.38,99,9.76,3,3.73,415,351-2773,92,0,0,0,WI
0,264.5,194,262.7,7.5,2,117,44.97,111,16.49,111,11.82,4,2.03,510,351-2815,100,1,0,0,ME
16,200.3,197.8,151.1,10.4,1,72,34.05,91,16.81,92,6.8,3,2.81,415,351-2928,112,0,1,1,NE
0,189.5,103.8,180.6,10.8,2,122,32.22,95,8.82,106,8.13,5,2.92,415,351-3169,62,0,0,0,WV
0,158.4,306.6,144.2,2.1,1,71,26.93,66,26.06,93,6.49,4,0.57,510,351-3316,98,0,1,0,IL
0,89.5,339.9,172.9,7.9,1,94,15.22,106,28.89,76,7.78,1,2.13,408,351-4025,94,1,1,0,NV
0,179.4,232.5,175.8,14.7,0,80,30.5,99,19.76,105,7.91,3,3.97,510,351-4226,59,0,0,0,ND
0,187.9,197,167,4.8,2,110,31.94,117,16.75,108,7.52,4,1.3,415,351-4288,145,0,0,0,TX
24,142.1,183.4,164.8,9.6,1,124,24.16,129,15.59,114,7.42,4,2.59,510,351-4616,115,0,0,1,FL
0,142.5,208.3,228.9,7.5,2,92,24.23,102,17.71,120,10.3,2,2.03,415,351-5576,63,0,0,0,VT
0,223.2,216.5,214.7,12.4,1,142,37.94,114,18.4,111,9.66,2,3.35,415,351-6366,21,0,0,0,VA
0,144.2,226.7,144.6,13.8,3,91,24.51,137,19.27,72,6.51,4,3.73,510,351-6384,97,0,0,0,TX
0,125.1,248.8,211.3,11.2,3,99,21.27,62,21.15,79,9.51,3,3.02,408,351-6552,60,0,0,0,CO
0,156.4,185.5,226.7,11.8,1,105,26.59,98,15.77,96,10.2,3,3.19,408,351-6574,46,0,0,0,MN
0,237.2,222.6,173.3,11,1,124,40.32,87,18.92,81,7.8,3,2.97,408,351-6585,87,0,0,0,AL
31,224.7,134.5,120.3,7.5,1,69,38.2,81,11.43,104,5.41,5,2.03,408,351-7005,40,1,0,1,MA
0,162.8,185,219.5,6,2,65,27.68,109,15.73,104,9.88,3,1.62,415,351-7016,98,0,0,0,TN
0,332.9,317.8,160.6,5.4,4,67,56.59,97,27.01,128,7.23,9,1.46,415,351-7269,161,1,0,0,NY
0,276.5,195.6,210.3,7.2,1,122,47.01,79,16.63,78,9.46,3,1.94,415,351-7309,80,1,1,0,TN
36,309.9,200.3,183.5,14.2,1,90,52.68,89,17.03,105,8.26,2,3.83,415,351-7369,114,0,0,1,SD
0,173.4,222,64.2,13.7,1,107,29.48,84,18.87,94,2.89,6,3.7,415,351-7807,135,0,0,0,OH
0,162,241.2,210.4,10.9,1,104,27.54,120,20.5,83,9.47,7,2.94,408,351-8398,191,0,0,0,WV
0,101.1,214.4,179.5,10.3,2,119,17.19,67,18.22,112,8.08,5,2.78,408,351-8894,112,0,0,0,DE
0,153.9,220.1,280.5,8.5,2,117,26.16,122,18.71,147,12.62,3,2.3,510,351-8955,65,0,0,0,OH
0,301.7,167.1,72.2,10.5,1,82,51.29,118,14.2,89,3.25,6,2.84,408,351-9037,50,0,0,0,CT
0,99.3,270.5,225.3,9,3,112,16.88,136,22.99,94,10.14,6,2.43,408,351-9537,111,0,0,0,VT
28,206.9,264.4,171.8,9.3,2,126,35.17,126,22.47,124,7.73,11,2.51,415,351-9604,141,0,0,1,NM
15,165.1,267,250.7,10.9,1,85,28.07,93,22.7,114,11.28,4,2.94,408,352-1127,108,0,0,1,TN
0,154,225.8,265.3,3.5,1,67,26.18,118,19.19,86,11.94,3,0.95,510,352-1237,64,0,0,0,WI
0,209.8,171.3,154.6,9.9,4,114,35.67,82,14.56,119,6.96,9,2.67,415,352-1798,52,0,0,0,MD
0,104.7,82.2,169.4,15.8,3,112,17.8,104,6.99,110,7.62,7,4.27,415,352-2175,70,0,0,0,AZ
30,220.1,222.2,158.4,13.1,0,105,37.42,109,18.89,96,7.13,8,3.54,415,352-2270,106,0,0,1,OH
0,178,153.8,236.6,11.7,1,110,30.26,64,13.07,105,10.65,4,3.16,415,352-2998,134,0,0,0,AL
0,175.7,184.6,156.9,9.1,2,78,29.87,96,15.69,92,7.06,2,2.46,415,352-3440,123,0,0,0,WV
32,212.3,251.5,208.7,6.6,3,77,36.09,78,21.38,85,9.39,2,1.78,510,352-4182,123,0,0,1,LA
0,203.1,217,180.9,13.5,3,96,34.53,126,18.45,122,8.14,2,3.65,415,352-4221,100,0,0,0,OK
0,128.3,215.3,143.7,14.3,2,78,21.81,120,18.3,140,6.47,9,3.86,510,352-4401,99,0,0,0,VA
0,239.7,282.9,238.4,8.7,2,47,40.75,110,24.05,88,10.73,3,2.35,415,352-4418,113,1,0,0,DE
0,101.4,249.1,157.6,7.1,1,145,17.24,116,21.17,107,7.09,6,1.92,408,352-4534,129,0,0,0,TN
0,154.2,196.7,253.5,10.1,1,78,26.21,85,16.72,97,11.41,9,2.73,510,352-4541,57,0,0,0,MA
0,195.1,261.5,203.8,11.4,0,91,33.17,57,22.23,90,9.17,5,3.08,510,352-5000,69,0,0,0,MA
0,220.3,188.6,278.4,10.6,1,124,37.45,101,16.03,98,12.53,4,2.86,510,352-5081,101,0,0,0,NH
15,160,209.5,82.3,8.7,5,95,27.2,110,17.81,107,3.7,5,2.35,415,352-5118,119,1,1,1,NM
0,181.9,151.5,143,7.5,1,90,30.92,87,12.88,100,6.44,3,2.03,415,352-5393,88,0,0,0,AL
0,303.9,232.2,147.1,5.8,1,106,51.66,54,19.74,76,6.62,3,1.57,415,352-5466,42,1,0,0,NV
0,127.7,182.9,172.9,10.6,1,67,21.71,90,15.55,92,7.78,7,2.86,408,352-5542,115,0,0,0,DE
0,196.5,158.6,269.3,6.8,0,88,33.41,129,13.48,118,12.12,3,1.84,415,352-5663,72,0,0,0,NC
0,222.2,153.1,227.4,12.9,1,127,37.77,125,13.01,80,10.23,4,3.48,415,352-5697,10,0,0,0,VA
0,212,226.6,193.6,8.9,3,113,36.04,128,19.26,114,8.71,7,2.4,510,352-5750,105,0,0,0,ME
0,237.3,176.7,263.4,14.2,0,103,40.34,84,15.02,81,11.85,4,3.83,408,352-5787,137,1,1,0,IL
0,163.5,143.7,253.4,12.6,1,136,27.8,111,12.21,82,11.4,5,3.4,510,352-5815,94,0,0,0,MT
33,167.8,205.3,130,14.5,4,91,28.53,91,17.45,132,5.85,4,3.92,408,352-6068,174,1,0,1,WA
0,216.8,207.3,228.6,5.6,1,77,36.86,117,17.62,117,10.29,2,1.51,408,352-6084,160,0,0,0,NY
0,188.5,182,218.2,6.1,1,77,32.05,123,15.47,127,9.82,6,1.65,415,352-6265,124,0,0,0,NC
30,198.9,207,159.8,12.6,3,87,33.81,90,17.6,76,7.19,4,3.4,510,352-6282,107,0,0,1,MS
0,155,330.6,189.4,13.5,1,93,26.35,106,28.1,123,8.52,3,3.65,510,352-6573,113,0,0,0,WY
